epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
0,8.381638237635768,0.002073709829632941,4.009433835744858,12.209119647741318,19.025157392024994,9.501147370704743,9.501147370704743
1,7.425043855144258,0.006096955247603437,6.745283305644989,19.07232701778412,28.05817723274231,14.136512207935617,14.136512207935617
2,6.719463626585129,0.013522574877067501,14.905659854412079,34.37106907367706,47.4371075630188,25.307519070389763,25.307519070389763
3,5.993082769592206,0.03222321561615259,21.54088020324707,45.95125913619995,59.58333611488342,33.614344259285225,33.614344259285225
4,5.24544659223629,0.06758803953707843,30.243709683418274,59.50471758842468,72.72012829780579,43.83996704235185,43.83996704235185
5,4.584970666631196,0.11356976108875974,36.56446635723114,67.26415157318115,79.41823601722717,50.38917157422023,50.38917157422023
6,3.99052469851049,0.17669994536333383,41.06132090091705,72.14622497558594,83.57704281806946,54.90160032306882,54.90160032306882
7,3.485678252866879,0.2432076690011424,47.03616499900818,79.35534715652466,89.1273558139801,61.291310346168885,61.291310346168885
8,3.0533671198496135,0.31493071077335716,50.09434223175049,81.49371147155762,89.96855616569519,63.66272692752464,63.66272692752464
9,2.688909990376701,0.3803208662395073,54.24528121948242,84.18238759040833,91.83176159858704,67.34865755715836,67.34865755715836
10,2.372865585470107,0.44441960959618537,56.281447410583496,85.51886677742004,92.64937043190002,68.89064430354408,68.89064430354408
11,2.1133972892449546,0.5021606317985398,59.355348348617554,86.98899149894714,93.50628852844238,71.39321298756511,71.39321298756511
12,1.8896284757081807,0.5519545025579894,60.88836193084717,89.02515769004822,94.67767477035522,73.101794999932,73.101794999932
13,1.7097666987078215,0.5925346446133214,63.79716992378235,90.44811129570007,95.16509175300598,75.2236141758505,75.2236141758505
14,1.5494752379292225,0.6342075199920528,63.90722990036011,90.1257872581482,95.28301954269409,75.32240617558773,75.32240617558773
15,1.4162520155586702,0.6679084090796206,64.92924690246582,90.2830183506012,95.21226286888123,75.86777597543055,75.86777597543055
16,1.308025549961227,0.6955247603437144,65.01572132110596,90.51100611686707,95.15722990036011,76.03342972554069,76.03342972554069
17,1.2173347740718554,0.7209183926886207,67.82232522964478,91.70597195625305,95.7468569278717,78.12034511925059,78.12034511925059
18,1.129490787857532,0.7439030447523965,67.02830195426941,91.1242127418518,95.54245471954346,77.4831767572417,77.4831767572417
19,1.0566572284921119,0.7637460885113992,68.41981410980225,92.2484278678894,96.06131911277771,78.71377189435262,78.71377189435262
20,0.9883199777634176,0.7826081557641683,68.24685335159302,90.99056720733643,95.58961987495422,78.18303732866431,78.18303732866431
21,0.9256770487295405,0.8007127601450356,68.49056482315063,91.76100492477417,96.0927665233612,78.64333376335179,78.64333376335179
22,0.8793071847626796,0.8153529031937615,71.3757872581482,92.8773581981659,96.44653797149658,80.7633098400234,80.7633098400234
23,0.828044984330365,0.8286147121641086,72.17767238616943,93.30188632011414,96.58805131912231,81.40974731691553,81.40974731691553
24,0.7791975739874641,0.8433914468782596,72.50000238418579,93.36478114128113,96.66666388511658,81.57699053816654,81.57699053816654
25,0.7397274323596404,0.855436348283912,72.95597195625305,93.46697926521301,96.58018946647644,81.84262989040786,81.84262989040786
26,0.704174687584934,0.8653330353151543,74.05660152435303,94.08804774284363,96.97327017784119,82.69980534253659,82.69980534253659
27,0.6692339057853205,0.8741990761436448,74.58333373069763,94.14308071136475,97.13050127029419,83.15914748314887,83.15914748314887
28,0.6384859449910921,0.8840088412059802,74.64622855186462,94.25314664840698,97.20911979675293,83.21216701514489,83.21216701514489
29,0.6057180812412974,0.8932225699100979,74.99213814735413,94.11163330078125,97.08333611488342,83.30455215403333,83.30455215403333
30,0.5787344130047244,0.9004867630258779,75.25157332420349,94.26100850105286,97.22484350204468,83.60154125131717,83.60154125131717
31,0.5517455275720843,0.908073809169026,76.74528360366821,95.1886773109436,97.6572334766388,84.74075015011174,84.74075015011174
32,0.5242769011428955,0.915176575771122,77.12264060974121,95.17295360565186,97.76729345321655,85.01492518838187,85.01492518838187
33,0.5043427978880932,0.9207271643570257,77.25629210472107,95.36949396133423,97.58647680282593,85.11607740898275,85.11607740898275
34,0.4839121634822924,0.9264515968807431,78.2783031463623,95.31446695327759,97.6572334766388,85.75312199013972,85.75312199013972
35,0.4621701788832414,0.9305617642676203,78.63207459449768,95.33805251121521,97.67295718193054,86.02165523461511,86.02165523461511
36,0.44072417041876805,0.9383723240451001,78.38836312294006,95.47169804573059,97.83018827438354,85.95123079338339,85.95123079338339
37,0.42762288763384193,0.9407440520538419,79.13522124290466,95.80974578857422,97.90880680084229,86.41362521183561,86.41362521183561
38,0.4118787623171787,0.9447672974718124,80.03144860267639,95.9984302520752,98.01100492477417,87.10181767546064,87.10181767546064
39,0.39735020893623,0.9486415338002285,80.00786304473877,96.02200984954834,97.89308309555054,87.06113489275829,87.06113489275829
40,0.3867842740346569,0.9504172254507525,80.20440340042114,96.06131911277771,98.16823601722717,87.21382518281466,87.21382518281466
41,0.36991569380146055,0.9551358466199772,80.91981410980225,96.40723466873169,98.14465641975403,87.71960915040461,87.71960915040461
42,0.3605941498930299,0.9584264640143049,81.15565776824951,96.35220170021057,98.16038012504578,87.80558993691743,87.80558993691743
43,0.35424026556308225,0.9579918541697711,81.48584961891174,96.3128924369812,98.24685454368591,88.00267125646613,88.00267125646613
44,0.34544087565022785,0.9604629215715492,81.44654035568237,96.20283246040344,98.19968342781067,88.00690602949415,88.00690602949415
45,0.33590294025412426,0.9616425768638553,81.4386785030365,96.32861614227295,98.3097493648529,88.0584468654314,88.0584468654314
