epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
34,0.6160096982010596,0.9132518750310435,78.26257944107056,95.07861733436584,97.68868088722229,85.58172457471119,85.58172457471119
35,0.5931994117704275,0.9192743257338698,78.93868088722229,95.54245471954346,98.05031418800354,86.23578521922254,86.23578521922254
36,0.5587980646312737,0.9273704862663289,78.82075309753418,95.80974578857422,98.13679456710815,86.18442978553689,86.18442978553689
37,0.545114500022992,0.9330079968211394,79.96069192886353,96.1556613445282,98.24685454368591,86.98130342745982,86.98130342745982
38,0.541426008379312,0.938508915710525,80.27516007423401,96.10849022865295,98.23113083839417,87.12363477391025,87.12363477391025
39,0.514183575490166,0.9420727164357026,80.78616261482239,96.1871087551117,98.33333492279053,87.49642101994412,87.49642101994412
40,0.49251713672752667,0.9463567277603934,80.96697926521301,96.51729464530945,98.43553304672241,87.64637541397181,87.64637541397181
41,0.48762636654708447,0.9501564595440322,80.91981410980225,96.33647799491882,98.35692048072815,87.66058091730523,87.66058091730523
42,0.46466051563505845,0.9542542095067799,80.80974817276001,96.1556613445282,98.41194748878479,87.53374283190139,87.53374283190139
43,0.4523015294529515,0.9568991208463716,81.17138147354126,96.54088020324707,98.4984278678894,87.86917599245146,87.86917599245146
44,0.45085983298748905,0.9591839268862067,81.58804774284363,96.61163687705994,98.55346083641052,88.12918704714927,88.12918704714927
45,0.4528524956996635,0.9603511647543833,81.52515888214111,96.59591317176819,98.45125675201416,88.01829732270481,88.01829732270481
46,0.42892311024119906,0.9621889435255551,81.78459405899048,96.72955870628357,98.59277009963989,88.22975091739237,88.22975091739237
47,0.4354055042517426,0.9637162866934883,81.68238997459412,96.73742055892944,98.5613226890564,88.16536630631074,88.16536630631074
48,0.42336107176083104,0.9638280435106541,81.83962106704712,96.68238759040833,98.54559898376465,88.26110526738017,88.26110526738017
49,0.4270900682555589,0.9654671434957532,81.92610144615173,96.72955870628357,98.63993525505066,88.30725802359423,88.30725802359423
50,0.41517346572788344,0.9648835245616649,82.20126032829285,96.70597314834595,98.60848784446716,88.48869578117629,88.48869578117629
51,0.4245448618208024,0.9654671434957532,82.3427677154541,96.74528241157532,98.61634969711304,88.56316939977549,88.56316939977549
52,0.428862630965688,0.9642378185069289,82.13836550712585,96.66666388511658,98.57704639434814,88.47834704641338,88.47834704641338
53,0.4211305391709732,0.9648586897134058,82.16981291770935,96.88678979873657,98.57704639434814,88.47914539874287,88.47914539874287
54,0.43448041419493116,0.9633561813937317,82.05188512802124,96.70597314834595,98.49056601524353,88.41272733966542,88.41272733966542
55,0.44274421295513133,0.962164108677296,82.09119439125061,96.72955870628357,98.60848784446716,88.45178998993592,88.45178998993592
56,0.4423739834720661,0.960736104902399,81.93396329879761,96.76886796951294,98.58490824699402,88.36846336718081,88.36846336718081
57,0.45743819600049723,0.9580291064421597,81.6588044166565,96.63522243499756,98.40408563613892,88.14851781818398,88.14851781818398
58,0.46103888617443894,0.9561044057020811,81.49371147155762,96.41509652137756,98.40408563613892,88.05015948844266,88.05015948844266
59,0.48116674219177036,0.9533104852729349,81.21069073677063,96.4701235294342,98.3726441860199,87.87637293185617,87.87637293185617
