epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
21,0.14130062275131824,0.9846721544138518,74.17112588882446,87.48663067817688,92.40641593933105,80.38581888274466,80.38581888274466
22,0.13763193945518584,0.9859210899801306,75.61497092247009,88.60962390899658,92.35293865203857,81.43574718458315,81.43574718458315
23,0.12504951588697405,0.9880215725234175,74.65240359306335,87.96791434288025,92.5668478012085,80.78028362762653,80.78028362762653
24,0.12058037766087573,0.9893272778881635,75.72192549705505,88.39572072029114,92.19251275062561,81.5180956986435,81.5180956986435
25,0.114840265473215,0.9916548396253193,75.13368725776672,89.19786214828491,93.20855736732483,81.23435026875757,81.23435026875757
26,0.11780726828554493,0.9912574510360488,74.49197769165039,88.5026752948761,92.08556413650513,80.71022395027393,80.71022395027393
27,0.10626649501105111,0.9926766959977292,74.54545497894287,88.12834024429321,91.8181836605072,80.54055253385202,80.54055253385202
28,0.09318317033809388,0.9931308543854669,75.72192549705505,88.8770043849945,92.67379641532898,81.58199761153324,81.58199761153324
29,0.10239396751383777,0.9935850127732047,75.56149959564209,88.66310119628906,92.6203191280365,81.31245540747817,81.31245540747817
30,0.08657174300409805,0.9956854953164916,75.40106773376465,88.98395895957947,92.35293865203857,81.47363938953292,81.47363938953292
31,0.09045649907262766,0.9951177973318195,76.09625458717346,89.09090757369995,93.95722150802612,82.02762668291842,82.02762668291842
32,0.08984067621824587,0.9948339483394834,75.77540278434753,87.96791434288025,92.67379641532898,81.61439078003863,81.61439078003863
33,0.0804674680412171,0.9961396537042293,75.56149959564209,89.19786214828491,93.63636374473572,81.59199902195608,81.59199902195608
34,0.07313906730380276,0.9972182798751065,75.13368725776672,89.19786214828491,92.5668478012085,81.19655835299466,81.19655835299466
35,0.07228312371486363,0.9960828839057622,75.29411911964417,88.60962390899658,92.40641593933105,81.31500286320596,81.31500286320596
36,0.0745050767547124,0.9965370422934998,75.02673864364624,89.6256685256958,93.20855736732483,81.28668877476049,81.28668877476049
37,0.07286012977014845,0.9970479704797048,75.45454502105713,88.66310119628906,92.72727370262146,81.30441995484983,81.30441995484983
38,0.06867397186171084,0.9976724382628441,74.97326135635376,88.82352709770203,93.04812550544739,81.28945232202415,81.28945232202415
39,0.0659187635592429,0.9985239852398524,75.88235139846802,89.19786214828491,93.26203465461731,81.77850582157185,81.77850582157185
40,0.0653990440322295,0.9988078342321884,76.14973187446594,88.93048167228699,93.04812550544739,81.81213001618306,81.81213001618306
41,0.06642390174763195,0.9982969060459835,76.47058963775635,89.03743028640747,92.99465417861938,82.0869285201263,82.0869285201263
42,0.06190600912407857,0.9987510644337213,76.52406692504883,89.46524262428284,92.83422231674194,82.08142085413019,82.08142085413019
43,0.06207711269004149,0.9981265966505819,75.88235139846802,89.73262310028076,93.20855736732483,81.95608092154575,81.95608092154575
44,0.05808546833277358,0.9989781436275901,76.20320916175842,89.35828804969788,93.3689832687378,82.16206500616268,82.16206500616268
45,0.057678408761306005,0.9986375248367868,76.36363506317139,89.3048107624054,92.88769960403442,82.06722003038522,82.06722003038522
46,0.057208971867854376,0.9984672154413852,76.36363506317139,89.19786214828491,92.72727370262146,82.0091509118041,82.0091509118041
47,0.056529539682683774,0.9988646040306557,76.57753825187683,89.6256685256958,92.67379641532898,82.2360147158852,82.2360147158852
48,0.055565815999905156,0.9987510644337213,76.09625458717346,89.35828804969788,92.9411768913269,81.93570893485473,81.93570893485473
49,0.05345971696702655,0.9990349134260573,77.32620239257812,89.35828804969788,93.04812550544739,82.68571775933928,82.68571775933928
