epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
0,7.831141818649147,0.009176476431729003,26.218554377555847,51.60377621650696,64.11949396133423,38.492696248952086,38.492696248952086
1,6.0139560100011815,0.05977747975959867,40.78616499900818,70.56604027748108,81.87106847763062,54.31433784396932,54.31433784396932
2,4.689508016860379,0.17009387572641932,50.0,80.48742413520813,89.41823840141296,63.35543184965232,63.35543184965232
3,3.6503325770095842,0.30404062981175184,56.37578368186951,84.78773832321167,92.4371063709259,68.74973187794585,68.74973187794585
4,2.909705957783522,0.42693587642179504,59.449684619903564,87.05974817276001,93.70282888412476,71.5618970826779,71.5618970826779
5,2.3857552317780044,0.5183902051358467,62.869495153427124,88.88365030288696,94.92138624191284,74.18148154466391,74.18148154466391
6,2.0034270761549835,0.5881140416232057,64.61477875709534,90.2830183506012,95.39307951927185,75.8349682322075,75.8349682322075
7,1.7283256734139292,0.6447623305021606,66.22641682624817,90.63678979873657,95.56604027748108,76.79516976329404,76.79516976329404
8,1.5241640402439045,0.68756519147668,66.82389974594116,90.94339609146118,95.78616619110107,77.31990797776906,77.31990797776906
9,1.3628049084132814,0.7209680623851388,68.05817484855652,91.89465641975403,96.02987170219421,78.35439474216315,78.35439474216315
10,1.2302110902848498,0.7510554810510108,68.64779591560364,91.73741936683655,96.21069431304932,78.7023495550715,78.7023495550715
11,1.1287220147400554,0.773170913425719,68.89936923980713,91.92609786987305,96.14779949188232,78.84115770596935,78.84115770596935
12,1.046861604074427,0.790071027666021,69.00157332420349,91.93395972251892,96.19497060775757,79.03962359855102,79.03962359855102
13,0.9794151460230928,0.8075547608404112,70.34591436386108,92.53144860267639,96.51729464530945,80.0273135806287,80.0273135806287
14,0.9271727511716162,0.8201336114836338,70.29874324798584,92.44496822357178,96.3757872581482,79.95872449870008,79.95872449870008
15,0.8804296767108281,0.8331098196990017,71.66666388511658,93.12893152236938,96.83176279067993,80.94130142189576,80.94130142189576
16,0.8385934233991126,0.8430810112750211,71.25785946846008,92.93239116668701,96.66666388511658,80.64493470718523,80.64493470718523
17,0.7959660283559861,0.8542194407192172,71.06918096542358,92.68081784248352,96.55660390853882,80.50527767673435,80.50527767673435
18,0.7661193523441088,0.8622907664034173,72.27201461791992,93.36478114128113,96.89465165138245,81.37942003845002,81.37942003845002
19,0.7389001385771156,0.8693811155813838,72.19339609146118,93.04245114326477,96.68238759040833,81.2535541338582,81.2535541338582
20,0.7137238959918427,0.8765956390006457,73.44339489936829,93.56918334960938,97.0283031463623,82.13899991112747,82.13899991112747
21,0.6939528709681717,0.8809541548701137,72.53144383430481,93.29402446746826,96.95754647254944,81.5756070448461,81.5756070448461
22,0.6665552082664772,0.8895470123677545,73.81289601325989,94.01729702949524,97.10691571235657,82.5119866919882,82.5119866919882
23,0.651314140698395,0.8938434411165748,73.91509413719177,93.67924332618713,96.94182276725769,82.51599076974787,82.51599076974787
24,0.6317273945050037,0.8986738191029653,73.86792302131653,93.92295479774475,97.2798764705658,82.54443070944801,82.54443070944801
25,0.6067304160255899,0.9066954750906472,74.21383857727051,94.39465403556824,97.19339609146118,82.8646778689618,82.8646778689618
26,0.5919313437417753,0.9100357621814931,74.55188632011414,94.26100850105286,97.24056720733643,83.06346388069775,83.06346388069775
27,0.5797441490288731,0.9145432871405156,74.59905743598938,94.20597553253174,97.13836312294006,83.0143029063799,83.0143029063799
28,0.5639025606057722,0.9166915015149257,74.79559779167175,94.40251588821411,97.35062718391418,83.2897783089274,83.2897783089274
29,0.5499019089431016,0.9214846272289277,74.92138147354126,94.02515888214111,97.14622497558594,83.19717507140383,83.19717507140383
30,0.5409664322827462,0.9239060249341876,75.35377144813538,94.23742294311523,97.41352200508118,83.62168167988091,83.62168167988091
31,0.5288947152379716,0.9277305915660855,75.94339847564697,94.7169840335846,97.54716753959656,84.12361204886086,84.12361204886086
32,0.5122148338748784,0.9321884468285899,75.92767477035522,94.63836550712585,97.53930568695068,84.06681464561234,84.06681464561234
33,0.5048017715286321,0.9353548899816222,76.46226286888123,95.00786066055298,97.64150977134705,84.48803926621379,84.48803926621379
34,0.4947828726294096,0.9367083892117419,76.36006474494934,94.96068954467773,97.6257860660553,84.42387851912886,84.42387851912886
35,0.4849265456252936,0.9394153876719813,76.21855139732361,94.89780068397522,97.61006236076355,84.30899913862235,84.30899913862235
36,0.4765410976308543,0.9412034967466348,76.79245471954346,95.47169804573059,97.79087901115417,84.79894619532526,84.79894619532526
37,0.4732609573670828,0.9422962300700343,76.36792659759521,94.85849142074585,97.75943160057068,84.42908300183558,84.42908300183558
38,0.46249232044732974,0.9446927929270352,76.78459286689758,95.17295360565186,97.76729345321655,84.7684354874667,84.7684354874667
39,0.4559067217093291,0.9464312323051706,76.6902506351471,95.14151215553284,97.64937162399292,84.64648451732427,84.64648451732427
40,0.4504346626499919,0.9482565936522128,77.27200984954834,95.55031657218933,97.79874086380005,85.12489044572763,85.12489044572763
41,0.4459180651908067,0.948815377738042,76.92610025405884,95.18081545829773,97.74370789527893,84.82541470185711,84.82541470185711
42,0.4389335427762428,0.9503551383301048,77.06760764122009,95.35377621650696,97.92453050613403,85.00349476237112,85.00349476237112
43,0.4330071410313097,0.951882481498038,77.1855354309082,95.43238878250122,97.85377383232117,85.03245485202996,85.03245485202996
44,0.42661026130103674,0.9547881587443501,77.57075428962708,95.39307951927185,97.83018827438354,85.27374921395385,85.27374921395385
45,0.4251877041584936,0.9541921223861323,77.5314450263977,95.58176398277283,97.8459119796753,85.29646258435797,85.29646258435797
46,0.42493213106479494,0.9539065216311529,77.53930687904358,95.56604027748108,97.76729345321655,85.2991031266501,85.2991031266501
47,0.4233131897506928,0.9544280534445935,77.38993763923645,95.51100730895996,97.79087901115417,85.17020562404403,85.17020562404403
48,0.42028753553376863,0.9550613420751999,77.41352319717407,95.4088032245636,97.8459119796753,85.20226994142817,85.20226994142817
49,0.4177853226786025,0.9565141806983559,77.63364911079407,95.51886916160583,97.89308309555054,85.33125163247254,85.33125163247254
