epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
0,8.99428551367461,0.0006953757512541598,1.5015723183751106,4.441823810338974,7.366352528333664,4.02339819982898,4.02339819982898
1,8.53707834271343,0.0016142651368400139,1.5487421303987503,4.984276741743088,8.419810980558395,4.506196350653068,4.506196350653068
2,8.273760509438862,0.0018253613470421695,1.9811321049928665,6.38364776968956,10.6839619576931,5.461941633219602,5.461941633219602
3,8.02382578201078,0.0026697461878507924,2.712264098227024,8.50628912448883,13.553458452224731,6.860135331831198,6.860135331831198
4,7.801731233180431,0.003712809814732032,3.679245337843895,10.28301864862442,15.762577950954437,8.236953844813327,8.236953844813327
5,7.499488646586322,0.005538171161774201,4.937106743454933,14.111635088920593,21.40723317861557,10.761265597841009,10.761265597841009
6,7.201817676715853,0.008505935528733919,6.375785917043686,17.38993674516678,25.424528121948242,13.043915731790465,13.043915731790465
7,6.901493211157991,0.0133611483633835,9.245283156633377,22.59434014558792,31.95754587650299,16.950087004609333,16.950087004609333
8,6.549814243901181,0.01943326876272786,11.808176338672638,27.586477994918823,37.94025182723999,20.592069237912774,20.592069237912774
9,6.142125410643549,0.03235980728157751,15.180817246437073,34.53616499900818,47.53930866718292,25.571791161451618,25.571791161451618
10,5.753708030595715,0.04831619728803457,16.847483813762665,35.99056601524353,47.27987349033356,26.81223255441269,26.81223255441269
11,5.365196094542308,0.06715342969254458,20.982705056667328,43.89937222003937,56.54088258743286,32.50193360903244,32.50193360903244
12,5.022480711735397,0.09308101127502111,24.944968521595,50.65251588821411,64.04088139533997,37.47784723378725,37.47784723378725
13,4.662448385732514,0.1252793920429146,28.278303146362305,55.35377264022827,68.38050484657288,41.27891068836196,41.27891068836196
14,4.330039965735162,0.16147618338051956,31.737419962882996,60.82547307014465,73.74213933944702,45.317534907135105,45.317534907135105
15,4.014144840571112,0.20317389360751006,34.89779829978943,64.86635208129883,77.4371087551117,48.67834356056463,48.67834356056463
16,3.69761258093426,0.2497764863656683,38.36477994918823,68.81289482116699,80.40880560874939,52.11245941768923,52.11245941768923
17,3.4004729433930803,0.29650325336512195,39.31603729724884,68.83648037910461,80.652517080307,52.73161916046226,52.73161916046226
18,3.1507568602021236,0.34169025977251277,43.490564823150635,74.29245114326477,85.14937162399292,57.26964186474412,57.26964186474412
19,2.9054737304223663,0.3862688123975562,45.72327136993408,76.56446695327759,86.61949634552002,59.26793149363259,59.26793149363259
20,2.665742335740864,0.4319400983459991,48.93081784248352,78.8128912448883,88.14465403556824,62.124167764975915,62.124167764975915
21,2.4769088433383684,0.473923409327969,48.56131970882416,78.60062718391418,88.01887035369873,61.796677797554544,61.796677797554544
22,2.2999296802016183,0.5110639248994189,51.75314545631409,81.74528479576111,90.36163687705994,64.86072851213001,64.86072851213001
23,2.1434217548308783,0.5505264987830925,52.86949872970581,82.68081545829773,91.09276533126831,65.91186886702998,65.91186886702998
24,1.9990743691464246,0.58261312273382,53.55346202850342,83.73427391052246,91.13993644714355,66.53075673571465,66.53075673571465
25,1.8598022323212964,0.6153206178910247,55.589622259140015,84.83490347862244,92.00471639633179,68.40601044036234,68.40601044036234
26,1.7443238584826992,0.6432225699100979,56.90251588821411,85.94339489936829,92.67295598983765,69.43174093698657,69.43174093698657
27,1.6470866003116078,0.6702677196642328,57.79874324798584,86.51729822158813,93.23899149894714,70.39942249502684,70.39942249502684
28,1.5592670461575273,0.6923955694630706,60.157233476638794,87.07547187805176,93.45125555992126,71.87979851100738,71.87979851100738
29,1.4683984190200436,0.7126856404907366,60.982704162597656,88.71855139732361,94.37893033027649,73.00356194690067,73.00356194690067
30,1.385030010788308,0.7355461183132171,61.90251708030701,88.77358436584473,94.11949515342712,73.5610230855569,73.5610230855569
31,1.3296867314686702,0.750484279541052,63.50628733634949,89.26100730895996,94.78773474693298,74.7484163365901,74.7484163365901
32,1.2597284725216493,0.7702776536035365,64.63836431503296,90.04716873168945,94.96855139732361,75.63273127432531,75.63273127432531
33,1.2035968481727572,0.78606019967218,63.7814462184906,89.66194987297058,94.69339847564697,75.01995342983393,75.01995342983393
34,1.1457668994404204,0.7997069487905429,65.18868207931519,90.30660390853882,95.28301954269409,76.13827718358085,76.13827718358085
35,1.0951392883895164,0.8128942532161129,66.21069312095642,91.09276533126831,95.48742175102234,76.98846723690707,76.98846723690707
36,1.0475926847990311,0.8278572492922068,67.13836193084717,91.11635088920593,95.66823840141296,77.63855015827575,77.63855015827575
37,1.0243522404073064,0.8354070431629663,67.5943374633789,91.68239235877991,95.94339728355408,78.05844283983554,78.05844283983554
38,0.9800934352634596,0.8462971241245716,68.34905743598938,91.94968342781067,96.23427391052246,78.57227800864683,78.57227800864683
39,0.9521789490267718,0.8552500869219689,69.10377144813538,92.17767119407654,96.1556613445282,79.09066442492531,79.09066442492531
40,0.9204060493114541,0.8633710823026871,69.16666626930237,92.32704639434814,96.33647799491882,79.3080208199587,79.3080208199587
41,0.8966629693803374,0.8689961754333682,70.00786066055298,92.61006116867065,96.47798538208008,79.84736624547773,79.84736624547773
42,0.8779999608225684,0.8743480852331992,70.61320543289185,92.79087781906128,96.49370908737183,80.30405083551175,80.30405083551175
43,0.8516047879515442,0.8799359260914916,70.77044248580933,92.97170042991638,96.39151096343994,80.36717984305103,80.36717984305103
44,0.8272453305772559,0.8854244275567477,70.60534358024597,92.76729822158813,96.43868207931519,80.29468497772675,80.29468497772675
45,0.8223271963967359,0.886815179059256,71.0927665233612,93.01100373268127,96.65880799293518,80.66093533136976,80.66093533136976
46,0.8124465926573504,0.8906769979635425,71.73742055892944,93.41981410980225,96.6902494430542,81.0958686153462,81.0958686153462
47,0.7933531168977614,0.8952838623156012,71.88678979873657,93.50628852844238,96.70597314834595,81.2718837102805,81.2718837102805
48,0.7941288440088836,0.897121641086773,72.04402685165405,93.47484111785889,96.79245352745056,81.34774750121862,81.34774750121862
49,0.7725991562689043,0.9004122584811007,72.02044129371643,93.45911741256714,96.73742055892944,81.31450163632275,81.31450163632275
50,0.7836935954128749,0.8987110713753539,71.94968461990356,93.48270297050476,96.74528241157532,81.31867945770207,81.31867945770207
51,0.7774415933232617,0.8986738191029653,72.16194868087769,93.61635446548462,96.85534834861755,81.43236459637122,81.43236459637122
52,0.7766755125990735,0.9000645706054736,71.62736058235168,93.38050484657288,96.7216968536377,81.0543377523815,81.0543377523815
53,0.7755608324357284,0.9004743456017483,72.29560017585754,93.54559779167175,96.84748649597168,81.57161975606714,81.57161975606714
54,0.7799999406533963,0.8987110713753539,71.95754647254944,93.55345964431763,96.8396246433258,81.36915043132157,81.36915043132157
55,0.7750164813305673,0.8964511001837778,72.14622497558594,93.65565776824951,96.75314426422119,81.43813749843495,81.43813749843495
