epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
24,1.4817751578659875,0.6969527641186113,50.47956109046936,79.8113226890564,88.99371027946472,63.435256306501046,63.435256306501046
25,1.4091209045129354,0.7160755972781007,51.234275102615356,80.91981410980225,89.41823840141296,64.21115162477935,64.21115162477935
26,1.3654142166637055,0.729225649431282,51.517295837402344,80.99842667579651,89.73270654678345,64.45334355417663,64.45334355417663
27,1.2940330549483208,0.7467466348780609,52.358490228652954,82.6886773109436,90.39308428764343,65.52805156870753,65.52805156870753
28,1.2598058664277088,0.758853623404361,54.09591197967529,82.75943398475647,90.8097505569458,66.70319899737113,66.70319899737113
29,1.2232588517803824,0.7706625937515522,54.49685454368591,83.26258063316345,90.8490538597107,66.9758421669057,66.9758421669057
30,1.1764166961393383,0.7861595390652163,56.32861852645874,84.43396091461182,91.9418215751648,68.60569916496675,68.60569916496675
31,1.1203000119183284,0.7996200268216361,55.817610025405884,83.67138504981995,91.09276533126831,67.96735555781996,67.96735555781996
32,1.0864973449792295,0.8101375850593553,56.14779591560364,85.00000238418579,91.9025182723999,68.70222471001861,68.70222471001861
33,1.05392393787921,0.8214622758654945,57.28773474693298,85.59748530387878,92.42924451828003,69.66408504689844,69.66408504689844
34,1.026336105837467,0.8309119356280733,57.95597434043884,86.2500011920929,92.8773581981659,70.25311087689387,70.25311087689387
35,0.9787720990229523,0.840498187056077,57.93238878250122,85.57389974594116,92.11478233337402,70.02729651333446,70.02729651333446
36,0.9484141694388032,0.8515248596831073,59.1902494430542,86.82389855384827,92.94811487197876,71.19623507715677,71.19623507715677
37,0.915556390745679,0.8601052997566185,57.979559898376465,86.16352081298828,92.53144860267639,70.26061725983361,70.26061725983361
38,0.8925764716128055,0.8677295981721551,60.369497537612915,87.58648037910461,93.68710517883301,72.28510755354142,72.28510755354142
39,0.87548555215484,0.8734540306958725,59.968554973602295,87.27201223373413,93.47484111785889,71.86110358496653,71.86110358496653
40,0.8449289502386056,0.8815377738042021,61.132073402404785,87.85377144813538,93.82861852645874,72.69016475649596,72.69016475649596
41,0.825653761751113,0.8863681517905926,61.32861375808716,88.11320662498474,94.01729702949524,72.87312487472038,72.87312487472038
42,0.8116575650804558,0.8942780509611086,61.7845892906189,88.41981291770935,94.10377144813538,73.3723022128239,73.3723022128239
43,0.7962836258630369,0.8974693289624001,62.40565776824951,88.90722990036011,94.36320662498474,73.86385361047108,73.86385361047108
44,0.770518178870661,0.9049446182883822,62.319183349609375,89.1588032245636,94.51257586479187,73.85277632354315,73.85277632354315
45,0.7640066324127998,0.9062111955495952,62.69654035568237,89.14307951927185,94.4968581199646,74.07773645829809,74.07773645829809
46,0.7513869633228408,0.9080241394725078,62.81446814537048,89.08805251121521,94.55974698066711,74.210319468056,74.210319468056
47,0.750155950204831,0.9098370833954205,63.14465403556824,89.48113322257996,94.6226418018341,74.45544076889944,74.45544076889944
48,0.7434674580051133,0.9110415735359857,63.20754885673523,89.67767357826233,94.76414918899536,74.59092012720926,74.59092012720926
49,0.7344228525171927,0.9137734068444842,62.908804416656494,89.41823840141296,94.63050365447998,74.30857662015318,74.30857662015318
50,0.7324376711456738,0.9118611235285352,63.0660355091095,89.61477875709534,94.63836550712585,74.43643827260198,74.43643827260198
51,0.7278883455111457,0.9140590075994636,63.54559659957886,89.70125913619995,94.73270177841187,74.83320273580107,74.83320273580107
52,0.7275640746197497,0.9134629712412458,63.20754885673523,89.58333134651184,94.67767477035522,74.54776277615032,74.54776277615032
53,0.7348296049868883,0.913860328813391,63.160377740859985,89.76414799690247,94.79559659957886,74.61522842253817,74.61522842253817
54,0.7376073186132169,0.9118859583767943,63.01887035369873,89.60691690444946,94.6226418018341,74.38328932461103,74.38328932461103
55,0.7430199513413811,0.9113892614116128,63.15251588821411,89.46540951728821,94.72483992576599,74.49233676238005,74.49233676238005
56,0.7503348356096647,0.908396662196394,62.61005997657776,89.08805251121521,94.54402327537537,74.13418085433182,74.13418085433182
57,0.7510019017421665,0.9065588834252223,63.294023275375366,89.4968569278717,94.7169840335846,74.60601964165473,74.60601964165473
58,0.7799538464687836,0.9025853077037699,63.042449951171875,89.51258063316345,94.6855366230011,74.38954950724808,74.38954950724808
59,0.7776235825423482,0.9002508319674167,62.48427629470825,89.22955989837646,94.57547068595886,73.99186122378241,73.99186122378241
