epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
0,8.845726608987277,0.001005811354492624,2.091194875538349,6.4858488738536835,10.424528270959854,5.3677540794945795,5.3677540794945795
1,8.333828207124087,0.002235136343316942,2.6808176189661026,7.89308175444603,12.688678503036499,6.452229724727296,6.452229724727296
2,7.956991699610773,0.0034892961804003377,4.001572355628014,11.187107115983963,17.036163806915283,8.880488267706333,8.880488267706333
3,7.582731093592031,0.005587840858292356,5.691823735833168,14.960691332817078,22.03616350889206,11.571894116439482,11.571894116439482
4,7.228815052729928,0.009226146128247157,7.413522154092789,19.261007010936737,28.09748351573944,14.50401566021123,14.50401566021123
5,6.880752984916009,0.014292455173098892,10.18867939710617,24.048742651939392,33.44339728355408,18.11135742363113,18.11135742363113
6,6.4786885777902,0.023146078577459893,12.649370729923248,29.158803820610046,40.03930687904358,21.801995039816656,21.801995039816656
7,6.049288534664548,0.035737346644812,16.996856033802032,37.16981112957001,48.93081784248352,27.46334801294981,27.46334801294981
8,5.636981706757106,0.054177221477176775,20.52672952413559,43.44339668750763,56.80817365646362,32.137052608870746,32.137052608870746
9,5.2587189370743985,0.07750956141657975,23.6635223031044,49.056604504585266,62.720125913619995,36.15383093274062,36.15383093274062
10,4.8892976338051115,0.10671534296925446,26.305031776428223,52.531445026397705,65.95911979675293,38.82123509767972,38.82123509767972
11,4.52134886724917,0.14041623205682213,29.787737131118774,58.21540951728821,71.07704281806946,43.1653392312834,43.1653392312834
12,4.177811772896874,0.18262305667312373,32.42924511432648,61.10062599182129,73.91509413719177,45.80875108636967,45.80875108636967
13,3.814313174999341,0.2284557691352506,36.39150857925415,66.25000238418579,78.67138385772705,50.00410935636448,50.00410935636448
14,3.497380012005267,0.2809814732031987,41.06132090091705,72.57075309753418,83.74999761581421,55.06771483420717,55.06771483420717
15,3.191795251174436,0.33116028411066406,43.246856331825256,74.20597672462463,85.1257860660553,57.012992362027205,57.012992362027205
16,2.94210229788962,0.37987383897084387,46.053460240364075,76.88679099082947,86.33647561073303,59.56896066233794,59.56896066233794
17,2.689064421526089,0.4296925445785526,46.97327017784119,77.42138504981995,86.86320781707764,60.35234779602268,60.35234779602268
18,2.489926727235048,0.47229672676699946,48.537737131118774,77.75943279266357,87.23270297050476,61.547626159024205,61.547626159024205
19,2.2936108186822506,0.5123429195847613,52.10691690444946,82.90094137191772,90.61321020126343,65.42824141955813,65.42824141955813
20,2.111580693123149,0.5512839616549943,52.81446576118469,81.85534477233887,89.96855616569519,65.62691222630437,65.62691222630437
21,1.965121490047176,0.5885113991953509,54.371070861816406,83.48270654678345,90.9984290599823,67.09204413008867,67.09204413008867
22,1.8343315143340782,0.6198405602741768,54.308176040649414,84.18238759040833,91.87893271446228,67.30436173874718,67.30436173874718
23,1.7107889142327992,0.6488476630407788,56.627357006073,85.51886677742004,92.60219931602478,69.30333846965947,69.30333846965947
24,1.6207417476634915,0.6703422242090101,58.113205432891846,85.95911860466003,92.41352081298828,70.30853836499824,70.30853836499824
25,1.509342047115768,0.6996845974271098,59.701257944107056,87.05974817276001,93.21540594100952,71.67355957780327,71.67355957780327
26,1.4267516843798809,0.7191799533104852,61.50157451629639,88.00314664840698,93.97012591362,73.1072798054173,73.1072798054173
27,1.3468909958154607,0.7422887796155565,61.438679695129395,88.38836550712585,94.33962106704712,73.13341011581905,73.13341011581905
28,1.28698489164232,0.759362737793672,62.908804416656494,89.44968581199646,94.8742151260376,74.4523613389448,74.4523613389448
29,1.2001798112304911,0.778982267918343,63.32547068595886,89.57546949386597,95.0314462184906,74.7237174482986,74.7237174482986
30,1.1561516638230338,0.79198331098197,64.07232880592346,89.51258063316345,94.85062956809998,75.20561346271006,75.20561346271006
31,1.102385824532988,0.8059901654000894,65.32232761383057,90.5896246433258,95.2515721321106,76.2643745665994,76.2643745665994
32,1.0496876344698312,0.8203819599662246,66.32075309753418,91.00629091262817,95.39307951927185,76.98279509464227,76.98279509464227
33,0.9972274838821168,0.8333954204539811,66.80817604064941,90.78616499900818,95.50314545631409,77.34068164215238,77.34068164215238
34,0.9670702577531353,0.8436149605125912,67.48427748680115,91.36792421340942,95.71540951728821,77.85320435999765,77.85320435999765
35,0.9145615728673687,0.8568395172105499,67.7830159664154,91.17138385772705,95.7468569278717,78.05987843670641,78.05987843670641
36,0.8889708261059287,0.8627253762479511,68.76572370529175,91.99685454368591,96.13207578659058,78.95987325369062,78.95987325369062
37,0.863020031976669,0.8712437292008146,69.36320662498474,92.42924451828003,96.35220170021057,79.34428697577434,79.34428697577434
38,0.8229866294695523,0.8822704018278449,69.22169923782349,92.07547307014465,96.33647799491882,79.27381337271004,79.27381337271004
39,0.8088953590295961,0.8880817563204689,70.63679099082947,92.55503416061401,96.5015709400177,80.20453356643138,80.20453356643138
40,0.7720588406761896,0.8944146426265336,71.1242139339447,93.0031418800354,96.63522243499756,80.71697108719154,80.71697108719154
41,0.7655934198824119,0.899729300153976,71.01414799690247,92.79873967170715,96.71383500099182,80.59330594467085,80.59330594467085
42,0.7257940711168882,0.9053668107087866,71.94968461990356,93.16037893295288,96.85534834861755,81.24648912639715,81.24648912639715
43,0.712576854514962,0.9097501614265137,71.97327017784119,93.2232677936554,96.8396246433258,81.19918500006598,81.19918500006598
44,0.7063433858816939,0.9110167386877266,71.98899388313293,93.49842667579651,97.02044129371643,81.31047031934621,81.31047031934621
45,0.6882658544556842,0.9134753886653753,72.2798764705658,93.57704520225525,96.92609906196594,81.54787032514756,81.54787032514756
46,0.6763398196891092,0.9166045795460189,72.83018827438354,93.58490705490112,97.02044129371643,81.91995829510651,81.91995829510651
47,0.6659213733384146,0.9194357522475538,73.23113083839417,93.72641444206238,97.20911979675293,82.24287833483054,82.24287833483054
48,0.6544445980052884,0.9209755128396165,73.13679456710815,93.5613214969635,97.08333611488342,82.08186097443928,82.08186097443928
49,0.6543347474176695,0.9230119703968609,73.25471639633179,93.82861852645874,97.20125794410706,82.27155031911637,82.27155031911637
50,0.6454404996006664,0.9237942681170218,73.24685454368591,93.67924332618713,97.07547426223755,82.22519844708197,82.22519844708197
51,0.6494829099354644,0.9222917597973477,73.21540713310242,93.82861852645874,97.2169816493988,82.21794467473175,82.21794467473175
52,0.6479186193157769,0.9242288779615556,73.10534715652466,93.76572370529175,97.2169816493988,82.17241641396238,82.17241641396238
53,0.6445697148640951,0.9229250484279541,73.18395972251892,93.75,97.24056720733643,82.20512580253583,82.20512580253583
54,0.6404844128782973,0.9230119703968609,73.59277009963989,93.9386785030365,97.25629091262817,82.54544671428019,82.54544671428019
55,0.6585313355177234,0.9216833060150003,73.38836193084717,93.89936923980713,97.2169816493988,82.39019954750569,82.39019954750569
56,0.6643210840623117,0.9221427507077932,73.45911860466003,93.75,97.07547426223755,82.36240338600363,82.36240338600363
57,0.661366051378332,0.9202428848159738,72.93239235877991,93.82075667381287,97.12263941764832,82.13850265029994,82.13850265029994
58,0.6814683554679717,0.9171757810559777,72.94811606407166,93.51415038108826,97.09119200706482,82.02130395528043,82.02130395528043
