epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
0,8.906947543864657,0.0008692196890676998,2.625786140561104,7.617924362421036,11.588050425052643,6.097806169665946,6.097806169665946
1,8.290134351252206,0.0031043560323846422,3.812893107533455,10.314465314149857,16.179245710372925,8.369186308740831,8.369186308740831
2,7.875321957166567,0.004793125714001888,5.2437108010053635,14.787736535072327,22.74371087551117,11.31274092366854,11.31274092366854
3,7.473448556018871,0.008505935528733919,7.853773236274719,19.661949574947357,28.09748351573944,14.869226298997484,14.869226298997484
4,7.0188774525873505,0.014068941538767199,10.28301864862442,25.81760883331299,36.72169744968414,19.087295671807397,19.087295671807397
5,6.596328887357766,0.02252520737098296,13.537736237049103,33.286163210868835,44.74056661128998,23.862571764194207,23.862571764194207
6,6.209164511184605,0.03198728455769135,17.492137849330902,40.015724301338196,53.20754647254944,28.911230898293784,28.911230898293784
7,5.782059986959749,0.04969453136641335,20.416666567325592,45.04716992378235,59.009432792663574,32.59476523340962,32.59476523340962
8,5.424777365178469,0.07166095465156708,24.764150381088257,52.41352319717407,65.91981053352356,38.03581988232415,38.03581988232415
9,5.029916901764414,0.10082948393185318,29.55188751220703,58.089619874954224,71.39937281608582,43.10180537272684,43.10180537272684
10,4.661153789782308,0.13705111011771717,33.687105774879456,63.309746980667114,76.27358436584473,47.38718664600432,47.38718664600432
11,4.303333410378073,0.17708488551134952,39.19811248779297,70.5581784248352,82.35849142074585,53.390228994156175,53.390228994156175
12,3.9509754899017904,0.2234018775145284,41.36006236076355,72.19339609146118,83.5927665233612,55.19183750036386,55.19183750036386
13,3.601736751261384,0.2740152982665276,45.157232880592346,76.0613203048706,86.44654154777527,58.98583339378464,58.98583339378464
14,3.313725815156601,0.32587046143148063,48.01100492477417,78.88364791870117,88.68710398674011,61.67044405930861,61.67044405930861
15,3.0260808720340235,0.3758381761287439,50.809746980667114,80.66037893295288,89.39465284347534,63.986490761694334,63.986490761694334
16,2.7818149089315862,0.421931654497591,52.397799491882324,82.9402506351471,90.98270535469055,65.64980478281433,65.64980478281433
17,2.54535641067697,0.4736874782695078,56.02201223373413,85.07861495018005,92.41352081298828,68.62603272657583,68.62603272657583
18,2.3214723396684955,0.5187254755873442,58.87578725814819,86.91824078559875,93.63207817077637,70.9845263966176,70.9845263966176
19,2.1123896545147165,0.5651045547111707,60.30660271644592,88.15251588821411,94.23742294311523,72.38673025959774,72.38673025959774
20,1.9399171231880465,0.6050265732876372,61.46226525306702,88.14465403556824,94.19025182723999,73.13126283183283,73.13126283183283
21,1.7907211229946007,0.6395470123677545,64.88993763923645,90.60534834861755,95.67610025405884,76.03793535387229,76.03793535387229
22,1.6549623968561793,0.6736080067550787,67.34277009963989,92.02830195426941,96.50943279266357,77.95093624447705,77.95093624447705
23,1.5441769062066488,0.6976605572939949,66.87893271446228,90.98270535469055,95.79402804374695,77.38776227970925,77.38776227970925
24,1.4364917132512578,0.7259101971886952,69.40251588821411,93.08962225914001,96.84748649597168,79.46930204187606,79.46930204187606
25,1.3392598118955177,0.7510430636268812,70.88050246238708,93.57704520225525,97.02044129371643,80.59493758390693,80.59493758390693
26,1.2508235359277158,0.7712462126856405,71.75314426422119,93.63207817077637,97.12263941764832,81.25036180305489,81.25036180305489
27,1.171849908436996,0.7880469875329061,72.75943160057068,94.13521885871887,97.35062718391418,81.9497722725195,81.9497722725195
28,1.084701595526424,0.8091938608255104,73.52201342582703,94.70126032829285,97.66509532928467,82.73792261499388,82.73792261499388
29,1.0158463360945549,0.8277579098991705,73.73427748680115,94.6226418018341,97.44496941566467,82.69299511964597,82.69299511964597
30,0.9815184046695989,0.8380147022301694,75.43238997459412,95.17295360565186,97.86949753761292,83.97656473038508,83.97656473038508
31,0.9161592488470538,0.8516366165002732,76.03773474693298,95.5581784248352,97.94811606407166,84.49516716359705,84.49516716359705
32,0.8760166649360602,0.8630482292753191,75.22798776626587,95.28301954269409,97.90094494819641,83.97543571974319,83.97543571974319
