epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
0,5.67832136347725,0.21385183082600057,69.25133466720581,84.81283187866211,91.12299680709839,76.66153737060716,76.66153737060716
1,2.2612137430809858,0.5922225376099914,70.26737928390503,87.59358525276184,93.15508008003235,77.8996756390394,77.8996756390394
2,1.2189645173161876,0.7716151007663923,72.08555936813354,86.6310179233551,91.97860956192017,78.89771899713813,78.89771899713813
3,0.7796361359350727,0.8559750212886744,73.63636493682861,88.44919800758362,92.99465417861938,80.31599170888113,80.31599170888113
4,0.5666826209594268,0.902526256031791,74.17112588882446,87.3796820640564,92.99465417861938,80.5006531467146,80.5006531467146
5,0.4872462576893355,0.9176837922225376,74.59893226623535,88.71657848358154,93.63636374473572,81.14704452527614,81.14704452527614
6,0.3808132770874945,0.9395401646324155,75.66844820976257,88.55615258216858,93.47593784332275,81.48971069405798,81.48971069405798
7,0.33986954665847235,0.9467499290377519,73.58288764953613,87.32620477676392,92.88769960403442,80.10440309652668,80.10440309652668
8,0.31718669419528206,0.9504967357365881,73.6898422241211,88.12834024429321,93.52940917015076,80.41267129156834,80.41267129156834
9,0.28866004143253904,0.9545273914277604,74.54545497894287,87.70053386688232,92.72727370262146,80.7789810305777,80.7789810305777
10,0.2620762292123335,0.9640079477717854,73.90374541282654,89.09090757369995,92.88769960403442,80.67230526438817,80.67230526438817
11,0.23943170836592412,0.96758444507522,75.29411911964417,88.93048167228699,93.85026693344116,81.54798242511731,81.54798242511731
12,0.23518904269739813,0.9692875390292365,74.70588088035583,88.12834024429321,93.58288645744324,80.83103663403733,80.83103663403733
13,0.22676676628842057,0.9705932443939824,75.02673864364624,87.96791434288025,92.83422231674194,80.87410816222926,80.87410816222926
14,0.21343019561032628,0.9739994323020154,75.72192549705505,87.80748844146729,92.03208684921265,81.31177826932405,81.31177826932405
15,0.21388178278091716,0.9753051376667613,76.52406692504883,89.35828804969788,93.95722150802612,82.41723280072907,82.41723280072907
16,0.1688629201992716,0.9805279591257451,75.29411911964417,88.82352709770203,93.6898410320282,81.58077421908771,81.58077421908771
17,0.18826724709924433,0.9793357933579335,75.9358286857605,88.98395895957947,93.10160279273987,82.02045443289924,82.02045443289924
18,0.13007609478086699,0.9877377235310815,76.2566864490509,89.51871395111084,93.42246055603027,82.2171521952527,82.2171521952527
19,0.151024573956773,0.9856372409877945,75.56149959564209,89.14438486099243,94.01069283485413,81.82150226841874,81.82150226841874
20,0.14548811164052522,0.986829406755606,75.29411911964417,89.19786214828491,93.58288645744324,81.63736038753981,81.63736038753981
21,0.16393587633083398,0.9854669315923928,74.38502907752991,89.09090757369995,93.6898410320282,80.91819143151034,80.91819143151034
22,0.1397017284732903,0.9891569684927618,75.34759640693665,89.25133943557739,93.58288645744324,81.72536523109825,81.72536523109825
23,0.12964293706190372,0.9909168322452455,74.11764860153198,87.32620477676392,92.6203191280365,80.38424074157801,80.38424074157801
24,0.1584783343202243,0.9872835651433437,75.40106773376465,89.57219123840332,93.74331831932068,81.76996954262391,81.76996954262391
25,0.11582225375966596,0.9918251490207209,77.11229920387268,88.82352709770203,93.31550598144531,82.53951710577795,82.53951710577795
26,0.12063464596465742,0.9922793074084587,76.68449282646179,89.46524262428284,93.95722150802612,82.4781933479097,82.4781933479097
27,0.1257502842331826,0.9925631564007947,77.32620239257812,89.19786214828491,93.20855736732483,82.92175527927714,82.92175527927714
28,0.1154414602971165,0.9930173147885325,77.16577649116516,89.25133943557739,93.47593784332275,82.88204917303955,82.88204917303955
29,0.0789336271848389,0.9957422651149589,76.20320916175842,90.16042947769165,93.90374422073364,82.7572908710084,82.7572908710084
30,0.08307684925920138,0.9965370422934998,76.89839601516724,90.42780995368958,94.0641701221466,83.00444976373593,83.00444976373593
31,0.07794601940234006,0.9957422651149589,76.41711235046387,89.57219123840332,93.95722150802612,82.38930717593406,82.38930717593406
32,0.08071906492431292,0.9970479704797048,78.66309881210327,90.10695219039917,94.11764740943909,83.97255473327498,83.97255473327498
33,0.07806511234397953,0.9965938120919671,77.3796796798706,89.83957171440125,93.63636374473572,83.27766612826467,83.27766612826467
34,0.08527405063748326,0.9968776610843032,76.3101577758789,89.83957171440125,94.11764740943909,82.75651871103348,82.75651871103348
35,0.07939393769441055,0.9973885892705081,76.2566864490509,90.16042947769165,94.0641701221466,82.81283854580514,82.81283854580514
36,0.06357010744433832,0.9976724382628441,78.28876972198486,89.73262310028076,93.52940917015076,83.58857616444956,83.58857616444956
37,0.07183251950573658,0.9975021288674425,78.02138924598694,90.42780995368958,94.27807331085205,83.61006221968393,83.61006221968393
38,0.06638379746452164,0.9977859778597786,77.8074860572815,90.48128128051758,93.95722150802612,83.58419104097132,83.58419104097132
39,0.05654387841703808,0.9984672154413852,78.07486653327942,89.83957171440125,93.79678964614868,83.57665306168461,83.57665306168461
40,0.05033699820876088,0.9986375248367868,78.71657609939575,90.58823585510254,94.33155059814453,84.1066372048153,84.1066372048153
41,0.051699036103468404,0.9985807550383197,78.44919562339783,90.48128128051758,94.33155059814453,83.90718547317779,83.90718547317779
42,0.04705113801822857,0.9991484530229918,77.21925377845764,90.16042947769165,93.74331831932068,83.10956968138643,83.10956968138643
43,0.04837840619139329,0.999205222821459,77.96791195869446,90.32085537910461,93.79678964614868,83.65590709632198,83.65590709632198
