epoch,train_loss,train_acc,test_r1,test_r5,test_r10,test_mAP,test_mINP
49,0.2039365089342893,0.9824169274325734,90.80188870429993,98.96226525306702,99.48899149894714,94.44451511699944,94.44451511699944
50,0.20427094187435957,0.9824914319773507,90.64465165138245,98.99371266365051,99.52830076217651,94.35503228457168,94.35503228457168
51,0.20271523771038272,0.9833482342422888,90.7783031463623,98.99371266365051,99.55188632011414,94.44210260994747,94.44210260994747
52,0.20532114893273506,0.9821189092534645,90.5896246433258,98.98585081100464,99.49685335159302,94.31408279054146,94.31408279054146
53,0.207771482765719,0.9821685789499827,90.75471758842468,98.99371266365051,99.57547187805176,94.44267313065008,94.44267313065008
54,0.20485693696228136,0.9832488948492525,90.72327017784119,98.95440340042114,99.52830076217651,94.39224367854426,94.39224367854426
55,0.20948712628484453,0.9825038494014802,90.80188870429993,98.97798895835876,99.49685335159302,94.46601751920095,94.46601751920095
56,0.21542454612584902,0.9812993592609149,90.59748649597168,98.96226525306702,99.57547187805176,94.36514578630222,94.36514578630222
57,0.22017628433943234,0.9807902448716038,90.74685573577881,99.04873967170715,99.51257705688477,94.4117547748253,94.4117547748253
58,0.22158473150264618,0.9803308001788109,90.61321020126343,98.97012710571289,99.48112964630127,94.34783670777382,94.34783670777382
59,0.23007011861800675,0.9788779615556549,90.57390093803406,98.9386796951294,99.53616261482239,94.35027186326838,94.35027186326838
